Ore Name,ItemStack,Item ID,Display Name,Wildcard
gearGtSmallSilicone,1xgt.metaitem.02@20471,gregtech:gt.metaitem.02,小型硅橡胶齿轮,false
gearGtSmallSilver,1xgt.metaitem.02@20054,gregtech:gt.metaitem.02,小型银齿轮,false
gearGtSmallSoularium,1xgt.metaitem.02@20379,gregtech:gt.metaitem.02,小型魂金齿轮,false
gearGtSmallSpaceTime,1xgt.metaitem.02@20588,gregtech:gt.metaitem.02,小型时空齿轮,false
gearGtSmallStainlessSteel,1xgt.metaitem.02@20306,gregtech:gt.metaitem.02,小型不锈钢齿轮,false
gearGtSmallSteel,1xgt.metaitem.02@20305,gregtech:gt.metaitem.02,小型钢齿轮,false
gearGtSmallSteelMagnetic,1xgt.metaitem.02@20355,gregtech:gt.metaitem.02,小型磁化钢齿轮,false
gearGtSmallSteeleaf,1xgt.metaitem.02@20339,gregtech:gt.metaitem.02,小型钢叶齿轮,false
gearGtSmallStellarAlloy,1xgt.metaitem.02@20405,gregtech:gt.metaitem.02,小型恒星合金齿轮,false
gearGtSmallSterlingSilver,1xgt.metaitem.02@20350,gregtech:gt.metaitem.02,小型标准纯银齿轮,false
gearGtSmallStone,1xgt.metaitem.02@20299,gregtech:gt.metaitem.02,小型石齿轮,false
gearGtSmallStyreneButadieneRubber,1xgt.metaitem.02@20635,gregtech:gt.metaitem.02,小型丁苯橡胶齿轮,false
gearGtSmallSunnarium,1xgt.metaitem.02@20318,gregtech:gt.metaitem.02,小型阳光化合物齿轮,false
gearGtSmallTPVAlloy,1xgt.metaitem.02@20576,gregtech:gt.metaitem.02,小型钛铂钒合金齿轮,false
gearGtSmallTairitsu,1xgt.bwMetaGeneratedgearGtSmall@10106,bartworks:gt.bwMetaGeneratedgearGtSmall,小型对立合金齿轮,false
gearGtSmallTanmolyiumBeta-C,1xgt.bwMetaGeneratedgearGtSmall@10103,bartworks:gt.bwMetaGeneratedgearGtSmall,小型钛钼合金β-C齿轮,false
gearGtSmallTengamAttuned,1xgt.metaitem.02@20112,gregtech:gt.metaitem.02,小型谐镃齿轮,false
gearGtSmallTengamPurified,1xgt.metaitem.02@20111,gregtech:gt.metaitem.02,小型纯镃齿轮,false
gearGtSmallTerrasteel,1xgt.metaitem.02@20202,gregtech:gt.metaitem.02,小型泰拉钢齿轮,false
gearGtSmallThaumium,1xgt.metaitem.02@20330,gregtech:gt.metaitem.02,小型神秘锭齿轮,false
gearGtSmallTiberium,1xgt.bwMetaGeneratedgearGtSmall@89,bartworks:gt.bwMetaGeneratedgearGtSmall,小型泰伯利亚齿轮,false
gearGtSmallTin,1xgt.metaitem.02@20057,gregtech:gt.metaitem.02,小型锡齿轮,false
gearGtSmallTinAlloy,1xgt.metaitem.02@20363,gregtech:gt.metaitem.02,小型锡铁合金齿轮,false
gearGtSmallTitanium,1xgt.metaitem.02@20028,gregtech:gt.metaitem.02,小型钛齿轮,false
gearGtSmallTranscendentMetal,1xgt.metaitem.02@20581,gregtech:gt.metaitem.02,小型超时空金属齿轮,false
gearGtSmallTrinium,1xgt.metaitem.02@20868,gregtech:gt.metaitem.02,小型三元金属齿轮,false
gearGtSmallTungsten,1xgt.metaitem.02@20081,gregtech:gt.metaitem.02,小型钨齿轮,false
gearGtSmallTungstenCarbide,1xgt.metaitem.02@20370,gregtech:gt.metaitem.02,小型碳化钨齿轮,false
gearGtSmallTungstenSteel,1xgt.metaitem.02@20316,gregtech:gt.metaitem.02,小型钨钢齿轮,false
gearGtSmallUltimet,1xgt.metaitem.02@20344,gregtech:gt.metaitem.02,小型哈氏合金齿轮,false
gearGtSmallUniversium,1xgt.metaitem.02@20139,gregtech:gt.metaitem.02,小型宇宙素齿轮,false
gearGtSmallVanadiumGallium,1xgt.metaitem.02@20357,gregtech:gt.metaitem.02,小型钒镓合金齿轮,false
gearGtSmallVanadiumSteel,1xgt.metaitem.02@20371,gregtech:gt.metaitem.02,小型钒钢齿轮,false
gearGtSmallVibrantAlloy,1xgt.metaitem.02@20367,gregtech:gt.metaitem.02,小型脉冲合金齿轮,false
gearGtSmallVinteum,1xgt.metaitem.02@20529,gregtech:gt.metaitem.02,小型温特姆齿轮,false
gearGtSmallVividAlloy,1xgt.metaitem.02@20408,gregtech:gt.metaitem.02,小型生动合金齿轮,false
gearGtSmallVoid,1xgt.metaitem.02@20970,gregtech:gt.metaitem.02,小型虚空锭齿轮,false
gearGtSmallVulcanite,1xgt.metaitem.02@20489,gregtech:gt.metaitem.02,小型胶木齿轮,false
gearGtSmallWhiteDwarfMatter,1xgt.metaitem.02@20585,gregtech:gt.metaitem.02,小型白矮星物质齿轮,false
gearGtSmallWood,1xgt.metaitem.02@20809,gregtech:gt.metaitem.02,小型木齿轮,false
gearGtSmallWoodSealed,1xgt.metaitem.02@20889,gregtech:gt.metaitem.02,小型蜡封木齿轮,false
gearGtSmallWroughtIron,1xgt.metaitem.02@20304,gregtech:gt.metaitem.02,小型锻铁齿轮,false
gearGtSmallZircaloy-2,1xgt.bwMetaGeneratedgearGtSmall@10083,bartworks:gt.bwMetaGeneratedgearGtSmall,小型锆锡合金-2齿轮,false
gearGtSmallZircaloy-4,1xgt.bwMetaGeneratedgearGtSmall@10082,bartworks:gt.bwMetaGeneratedgearGtSmall,小型锆锡合金-4齿轮,false
gearGtSoularium,1xgt.metaitem.02@31379,gregtech:gt.metaitem.02,魂金齿轮,false
gearGtSpaceTime,1xgt.metaitem.02@31588,gregtech:gt.metaitem.02,时空齿轮,false
gearGtStaballoy,1xitem.itemGearStaballoy@0,miscutils:itemGearStaballoy,贫铀合金齿轮,false
gearGtStainlessSteel,1xgt.metaitem.02@31306,gregtech:gt.metaitem.02,不锈钢齿轮,false
gearGtSteel,1xgt.metaitem.02@31305,gregtech:gt.metaitem.02,钢齿轮,false
gearGtSteelMagnetic,1xgt.metaitem.02@31355,gregtech:gt.metaitem.02,磁化钢齿轮,false
gearGtSteeleaf,1xgt.metaitem.02@31339,gregtech:gt.metaitem.02,钢叶齿轮,false
gearGtStellarAlloy,1xgt.metaitem.02@31405,gregtech:gt.metaitem.02,恒星合金齿轮,false
gearGtStellite,1xitem.itemGearStellite@0,miscutils:itemGearStellite,铬钴锰钛合金齿轮,false
gearGtSterlingSilver,1xgt.metaitem.02@31350,gregtech:gt.metaitem.02,标准纯银齿轮,false
gearGtStone,1xgt.metaitem.02@31299,gregtech:gt.metaitem.02,石齿轮,false
gearGtStrontium,1xitem.itemGearStrontium@0,miscutils:itemGearStrontium,锶齿轮,false
gearGtStyreneButadieneRubber,1xgt.metaitem.02@31635,gregtech:gt.metaitem.02,丁苯橡胶齿轮,false
gearGtSunnarium,1xgt.metaitem.02@31318,gregtech:gt.metaitem.02,阳光化合物齿轮,false
gearGtTPVAlloy,1xgt.metaitem.02@31576,gregtech:gt.metaitem.02,钛铂钒合金齿轮,false
gearGtTairitsu,1xgt.bwMetaGeneratedgearGt@10106,bartworks:gt.bwMetaGeneratedgearGt,对立合金齿轮,false
gearGtTalonite,1xitem.itemGearTalonite@0,miscutils:itemGearTalonite,铬钴磷酸盐合金齿轮,false
gearGtTanmolyiumBeta-C,1xgt.bwMetaGeneratedgearGt@10103,bartworks:gt.bwMetaGeneratedgearGt,钛钼合金β-C齿轮,false
gearGtTantalloy60,1xitem.itemGearTantalloy60@0,miscutils:itemGearTantalloy60,钽钨合金-60齿轮,false
gearGtTantalloy61,1xitem.itemGearTantalloy61@0,miscutils:itemGearTantalloy61,钽钨合金-61齿轮,false
gearGtTantalumCarbide,1xitem.itemGearTantalumCarbide@0,miscutils:itemGearTantalumCarbide,碳化钽齿轮,false
gearGtTellurium,1xitem.itemGearTellurium@0,miscutils:itemGearTellurium,碲齿轮,false
gearGtTengamAttuned,1xgt.metaitem.02@31112,gregtech:gt.metaitem.02,谐镃齿轮,false
gearGtTengamPurified,1xgt.metaitem.02@31111,gregtech:gt.metaitem.02,纯镃齿轮,false
gearGtTerrasteel,1xgt.metaitem.02@31202,gregtech:gt.metaitem.02,泰拉钢齿轮,false
gearGtThallium,1xitem.itemGearThallium@0,miscutils:itemGearThallium,铊齿轮,false
gearGtThaumium,1xgt.metaitem.02@31330,gregtech:gt.metaitem.02,神秘锭齿轮,false
gearGtTiberium,1xgt.bwMetaGeneratedgearGt@89,bartworks:gt.bwMetaGeneratedgearGt,泰伯利亚齿轮,false
gearGtTin,1xgt.metaitem.02@31057,gregtech:gt.metaitem.02,锡齿轮,false
gearGtTinAlloy,1xgt.metaitem.02@31363,gregtech:gt.metaitem.02,锡铁合金齿轮,false
gearGtTitanium,1xgt.metaitem.02@31028,gregtech:gt.metaitem.02,钛齿轮,false
gearGtTitansteel,1xitem.itemGearTitansteel@0,miscutils:itemGearTitansteel,泰坦精钢齿轮,false
gearGtTranscendentMetal,1xgt.metaitem.02@31581,gregtech:gt.metaitem.02,超时空金属齿轮,false
gearGtTrinium,1xgt.metaitem.02@31868,gregtech:gt.metaitem.02,三元金属齿轮,false
gearGtTriniumNaquadahCarbonite,1xitem.itemGearTriniumNaquadahCarbonite@0,miscutils:itemGearTriniumNaquadahCarbonite,掺碳三元硅岩合金齿轮,false
gearGtTriniumTitaniumAlloy,1xitem.itemGearTriniumTitaniumAlloy@0,miscutils:itemGearTriniumTitaniumAlloy,三元钛合金齿轮,false
gearGtTumbaga,1xitem.itemGearTumbaga@0,miscutils:itemGearTumbaga,铜金合金齿轮,false
gearGtTungsten,1xgt.metaitem.02@31081,gregtech:gt.metaitem.02,钨齿轮,false
gearGtTungstenCarbide,1xgt.metaitem.02@31370,gregtech:gt.metaitem.02,碳化钨齿轮,false
gearGtTungstenSteel,1xgt.metaitem.02@31316,gregtech:gt.metaitem.02,钨钢齿轮,false
gearGtTungstenTitaniumCarbide,1xitem.itemGearTungstenTitaniumCarbide@0,miscutils:itemGearTungstenTitaniumCarbide,碳化钨钛合金齿轮,false
gearGtUltimet,1xgt.metaitem.02@31344,gregtech:gt.metaitem.02,哈氏合金齿轮,false
gearGtUniversium,1xgt.metaitem.02@31139,gregtech:gt.metaitem.02,宇宙素齿轮,false
gearGtVanadiumGallium,1xgt.metaitem.02@31357,gregtech:gt.metaitem.02,钒镓合金齿轮,false
gearGtVanadiumSteel,1xgt.metaitem.02@31371,gregtech:gt.metaitem.02,钒钢齿轮,false
gearGtVibrantAlloy,1xgt.metaitem.02@31367,gregtech:gt.metaitem.02,脉冲合金齿轮,false
gearGtVinteum,1xgt.metaitem.02@31529,gregtech:gt.metaitem.02,温特姆齿轮,false
gearGtVividAlloy,1xgt.metaitem.02@31408,gregtech:gt.metaitem.02,生动合金齿轮,false
gearGtVoid,1xgt.metaitem.02@31970,gregtech:gt.metaitem.02,虚空锭齿轮,false
gearGtVulcanite,1xgt.metaitem.02@31489,gregtech:gt.metaitem.02,胶木齿轮,false
gearGtWatertightSteel,1xitem.itemGearWatertightSteel@0,miscutils:itemGearWatertightSteel,防水钢齿轮,false
gearGtWhiteDwarfMatter,1xgt.metaitem.02@31585,gregtech:gt.metaitem.02,白矮星物质齿轮,false
gearGtWhiteMetal,1xitem.itemGearWhiteMetal@0,miscutils:itemGearWhiteMetal,白物质齿轮,false
gearGtWood,1xgt.metaitem.02@31809,gregtech:gt.metaitem.02,木齿轮,false
gearGtWoodSealed,1xgt.metaitem.02@31889,gregtech:gt.metaitem.02,蜡封木齿轮,false
gearGtWroughtIron,1xgt.metaitem.02@31304,gregtech:gt.metaitem.02,锻铁齿轮,false
gearGtZeron100,1xitem.itemGearZeron100@0,miscutils:itemGearZeron100,塞龙-100齿轮,false
gearGtZircaloy-2,1xgt.bwMetaGeneratedgearGt@10083,bartworks:gt.bwMetaGeneratedgearGt,锆锡合金-2齿轮,false
gearGtZircaloy-4,1xgt.bwMetaGeneratedgearGt@10082,bartworks:gt.bwMetaGeneratedgearGt,锆锡合金-4齿轮,false
gearGtZirconium,1xitem.itemGearZirconium@0,miscutils:itemGearZirconium,锆齿轮,false
gearGtZirconiumCarbide,1xitem.itemGearZirconiumCarbide@0,miscutils:itemGearZirconiumCarbide,碳化锆齿轮,false
gearHS188A,1xitem.itemGearHS188A@0,miscutils:itemGearHS188A,HS188-A齿轮,false
gearHSSE,1xgt.metaitem.02@31373,gregtech:gt.metaitem.02,高速钢-E齿轮,false
gearHSSG,1xgt.metaitem.02@31372,gregtech:gt.metaitem.02,高速钢-G齿轮,false
gearHSSS,1xgt.metaitem.02@31374,gregtech:gt.metaitem.02,高速钢-S齿轮,false
gearHafnium,1xitem.itemGearHafnium@0,miscutils:itemGearHafnium,铪齿轮,false
gearHastelloyC276,1xitem.itemGearHastelloyC276@0,miscutils:itemGearHastelloyC276,哈斯特洛依合金-C276齿轮,false
gearHastelloyN,1xitem.itemGearHastelloyN@0,miscutils:itemGearHastelloyN,哈斯特洛依合金-N齿轮,false
gearHastelloyW,1xitem.itemGearHastelloyW@0,miscutils:itemGearHastelloyW,哈斯特洛依合金-W齿轮,false
gearHastelloyX,1xitem.itemGearHastelloyX@0,miscutils:itemGearHastelloyX,哈斯特洛依合金-X齿轮,false
gearHeLiCoPtEr,1xitem.itemGearHeLiCoPtEr@0,miscutils:itemGearHeLiCoPtEr,HeLiCoPtEr齿轮,false
gearHeeEndium,1xgt.metaitem.02@31770,gregtech:gt.metaitem.02,终末锭齿轮,false
gearHypogen,1xitem.itemGearHypogen@0,miscutils:itemGearHypogen,海珀珍齿轮,false
gearIchorium,1xgt.metaitem.02@31978,gregtech:gt.metaitem.02,灵宝齿轮,false
gearIncoloy020,1xitem.itemGearIncoloy020@0,miscutils:itemGearIncoloy020,耐热铬铁合金-020齿轮,false
gearIncoloyDS,1xitem.itemGearIncoloyDS@0,miscutils:itemGearIncoloyDS,耐热铬铁合金-DS齿轮,false
gearIncoloyMA956,1xitem.itemGearIncoloyMA956@0,miscutils:itemGearIncoloyMA956,耐热铬铁合金-MA956齿轮,false
gearInconel625,1xitem.itemGearInconel625@0,miscutils:itemGearInconel625,镍铬基合金-625齿轮,false
gearInconel690,1xitem.itemGearInconel690@0,miscutils:itemGearInconel690,镍铬基合金-690齿轮,false
gearInconel792,1xitem.itemGearInconel792@0,miscutils:itemGearInconel792,镍铬基合金-792齿轮,false
gearInfinity,1xgt.metaitem.02@31397,gregtech:gt.metaitem.02,无尽齿轮,false
gearInfinityCatalyst,1xgt.metaitem.02@31394,gregtech:gt.metaitem.02,无尽催化剂齿轮,false
gearInfusedAir,1xgt.metaitem.02@31540,gregtech:gt.metaitem.02,风之魔晶齿轮,false
gearInfusedEarth,1xgt.metaitem.02@31542,gregtech:gt.metaitem.02,地之魔晶齿轮,false
gearInfusedEntropy,1xgt.metaitem.02@31544,gregtech:gt.metaitem.02,混沌魔晶齿轮,false
gearInfusedFire,1xgt.metaitem.02@31541,gregtech:gt.metaitem.02,火之魔晶齿轮,false
gearInfusedGold,1xgt.metaitem.02@31323,gregtech:gt.metaitem.02,注魔金齿轮,false
gearInfusedOrder,1xgt.metaitem.02@31545,gregtech:gt.metaitem.02,秩序魔晶齿轮,false
gearInfusedWater,1xgt.metaitem.02@31543,gregtech:gt.metaitem.02,水之魔晶齿轮,false
gearInvar,1xgt.metaitem.02@31302,gregtech:gt.metaitem.02,殷钢齿轮,false
gearIodine,1xitem.itemGearIodine@0,miscutils:itemGearIodine,碘齿轮,false
gearIridium,1xgt.metaitem.02@31084,gregtech:gt.metaitem.02,铱齿轮,false
gearIron,1xitem.ironGearItem@0,BuildCraft|Core:ironGearItem,铁齿轮,false
gearIron,1xitem.railcraft.part.gear@1,Railcraft:part.gear,铁齿轮,false
gearIron,1xgt.metaitem.02@31032,gregtech:gt.metaitem.02,铁齿轮,false
gearIron,1xthaumicenergistics.item.material@2,thaumicenergistics:material,铁齿轮,false
gearIronMagnetic,1xgt.metaitem.02@31354,gregtech:gt.metaitem.02,磁化铁齿轮,false
gearIronWood,1xgt.metaitem.02@31338,gregtech:gt.metaitem.02,铁木齿轮,false
gearKevlar,1xgt.metaitem.02@31765,gregtech:gt.metaitem.02,凯芙拉齿轮,false
gearKnightmetal,1xgt.metaitem.02@31362,gregtech:gt.metaitem.02,骑士金属齿轮,false
gearLafiumCompound,1xitem.itemGearLafiumCompound@0,miscutils:itemGearLafiumCompound,路菲恩化合物齿轮,false
gearLaurenium,1xitem.itemGearLaurenium@0,miscutils:itemGearLaurenium,劳伦姆合金齿轮,false
gearLead,1xgt.metaitem.02@31089,gregtech:gt.metaitem.02,铅齿轮,false
gearLedox,1xgt.metaitem.02@31390,gregtech:gt.metaitem.02,深铅齿轮,false
gearLivingrock,1xgt.metaitem.02@31204,gregtech:gt.metaitem.02,活石齿轮,false
gearLivingwood,1xgt.metaitem.02@31206,gregtech:gt.metaitem.02,活木齿轮,false
gearMagnalium,1xgt.metaitem.02@31313,gregtech:gt.metaitem.02,镁铝合金齿轮,false
gearMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.02@31583,gregtech:gt.metaitem.02,磁流体约束恒星物质齿轮,false
gearManasteel,1xgt.metaitem.02@31201,gregtech:gt.metaitem.02,魔钢齿轮,false
gearManyullyn,1xgt.metaitem.02@31386,gregtech:gt.metaitem.02,玛玉灵齿轮,false
gearMaragingSteel250,1xitem.itemGearMaragingSteel250@0,miscutils:itemGearMaragingSteel250,马氏体时效钢250齿轮,false
gearMaragingSteel300,1xitem.itemGearMaragingSteel300@0,miscutils:itemGearMaragingSteel300,马氏体时效钢300齿轮,false
gearMaragingSteel350,1xitem.itemGearMaragingSteel350@0,miscutils:itemGearMaragingSteel350,马氏体时效钢350齿轮,false
gearMarble,1xgt.metaitem.02@31845,gregtech:gt.metaitem.02,大理石齿轮,false
gearMelodicAlloy,1xgt.metaitem.02@31404,gregtech:gt.metaitem.02,旋律合金齿轮,false
gearMysteriousCrystal,1xgt.metaitem.02@31398,gregtech:gt.metaitem.02,神秘水晶齿轮,false
gearMytryl,1xgt.metaitem.02@31387,gregtech:gt.metaitem.02,深空秘银齿轮,false
gearNaquadah,1xgt.metaitem.02@31324,gregtech:gt.metaitem.02,硅岩齿轮,false
gearNaquadahAlloy,1xgt.metaitem.02@31325,gregtech:gt.metaitem.02,硅岩合金齿轮,false
gearNeodymium,1xgt.metaitem.02@31067,gregtech:gt.metaitem.02,钕齿轮,false
gearNeodymiumMagnetic,1xgt.metaitem.02@31356,gregtech:gt.metaitem.02,磁化钕齿轮,false
gearNeutronium,1xgt.metaitem.02@31129,gregtech:gt.metaitem.02,中子齿轮,false
gearNickel,1xgt.metaitem.02@31034,gregtech:gt.metaitem.02,镍齿轮,false
gearNickelZincFerrite,1xgt.metaitem.02@31613,gregtech:gt.metaitem.02,镍锌铁氧体齿轮,false
gearNiobiumCarbide,1xitem.itemGearNiobiumCarbide@0,miscutils:itemGearNiobiumCarbide,碳化铌齿轮,false
gearNitinol60,1xitem.itemGearNitinol60@0,miscutils:itemGearNitinol60,镍钛诺60齿轮,false
gearOctiron,1xitem.itemGearOctiron@0,miscutils:itemGearOctiron,八角铁齿轮,false
gearOrichalcum,1xgt.metaitem.02@31966,gregtech:gt.metaitem.02,山铜齿轮,false
gearOriharukon,1xgt.metaitem.02@31393,gregtech:gt.metaitem.02,奥利哈钢齿轮,false
gearOsmiridium,1xgt.metaitem.02@31317,gregtech:gt.metaitem.02,铱锇合金齿轮,false
gearOsmium,1xgt.metaitem.02@31083,gregtech:gt.metaitem.02,锇齿轮,false
gearPalladium,1xgt.metaitem.02@31052,gregtech:gt.metaitem.02,钯齿轮,false
gearPikyonium64B,1xitem.itemGearPikyonium64B@0,miscutils:itemGearPikyonium64B,皮卡优合金64B齿轮,false
gearPlastic,1xgt.metaitem.02@31874,gregtech:gt.metaitem.02,聚乙烯齿轮,false
gearPlatinum,1xgt.metaitem.02@31085,gregtech:gt.metaitem.02,铂齿轮,false
gearPolybenzimidazole,1xgt.metaitem.02@31599,gregtech:gt.metaitem.02,聚苯并咪唑齿轮,false
gearPolycaprolactam,1xgt.metaitem.02@31472,gregtech:gt.metaitem.02,聚己内酰胺齿轮,false
gearPolyphenyleneSulfide,1xgt.metaitem.02@31631,gregtech:gt.metaitem.02,聚苯硫醚齿轮,false
gearPolystyrene,1xgt.metaitem.02@31636,gregtech:gt.metaitem.02,聚苯乙烯齿轮,false
gearPolytetrafluoroethylene,1xgt.metaitem.02@31473,gregtech:gt.metaitem.02,聚四氟乙烯齿轮,false
gearPolyvinylChloride,1xgt.metaitem.02@31649,gregtech:gt.metaitem.02,聚氯乙烯齿轮,false
gearPotin,1xitem.itemGearPotin@0,miscutils:itemGearPotin,粗青铜合金齿轮,false
gearPraseodymium,1xitem.itemGearPraseodymium@0,miscutils:itemGearPraseodymium,镨齿轮,false
gearPulsatingIron,1xgt.metaitem.02@31378,gregtech:gt.metaitem.02,脉冲铁齿轮,false
gearQuantium,1xgt.metaitem.02@31391,gregtech:gt.metaitem.02,量子锭齿轮,false
gearQuantum,1xitem.itemGearQuantum@0,miscutils:itemGearQuantum,量子合金齿轮,false
gearRealgar,1xgt.metaitem.02@31913,gregtech:gt.metaitem.02,雄黄齿轮,false
gearRedSteel,1xgt.metaitem.02@31348,gregtech:gt.metaitem.02,红钢齿轮,false
gearRedstoneAlloy,1xgt.metaitem.02@31381,gregtech:gt.metaitem.02,红石合金齿轮,false
gearReinforced,1xgt.metaitem.02@31383,gregtech:gt.metaitem.02,强化金属齿轮,false
gearRhenium,1xitem.itemGearRhenium@0,miscutils:itemGearRhenium,铼齿轮,false
gearRhodium,1xitem.itemGearRhodium@0,miscutils:itemGearRhodium,铑齿轮,false
gearRoseGold,1xgt.metaitem.02@31351,gregtech:gt.metaitem.02,玫瑰金齿轮,false
gearRubber,1xgt.metaitem.02@31880,gregtech:gt.metaitem.02,橡胶齿轮,false
gearRubracium,1xgt.metaitem.02@31488,gregtech:gt.metaitem.02,褐铜齿轮,false
gearRuthenium,1xitem.itemGearRuthenium@0,miscutils:itemGearRuthenium,钌齿轮,false
gearSamariumMagnetic,1xgt.metaitem.02@31399,gregtech:gt.metaitem.02,磁化钐齿轮,false
gearSelenium,1xitem.itemGearSelenium@0,miscutils:itemGearSelenium,硒齿轮,false
gearShadow,1xgt.metaitem.02@31368,gregtech:gt.metaitem.02,暗影齿轮,false
gearSiliconCarbide,1xitem.itemGearSiliconCarbide@0,miscutils:itemGearSiliconCarbide,碳化硅齿轮,false
gearSilicone,1xgt.metaitem.02@31471,gregtech:gt.metaitem.02,硅橡胶齿轮,false
gearSilver,1xgt.metaitem.02@31054,gregtech:gt.metaitem.02,银齿轮,false
gearSoularium,1xgt.metaitem.02@31379,gregtech:gt.metaitem.02,魂金齿轮,false
gearSpaceTime,1xgt.metaitem.02@31588,gregtech:gt.metaitem.02,时空齿轮,false
gearStaballoy,1xitem.itemGearStaballoy@0,miscutils:itemGearStaballoy,贫铀合金齿轮,false
gearStainlessSteel,1xgt.metaitem.02@31306,gregtech:gt.metaitem.02,不锈钢齿轮,false
gearSteel,1xgt.metaitem.02@31305,gregtech:gt.metaitem.02,钢齿轮,false
gearSteelMagnetic,1xgt.metaitem.02@31355,gregtech:gt.metaitem.02,磁化钢齿轮,false
gearSteeleaf,1xgt.metaitem.02@31339,gregtech:gt.metaitem.02,钢叶齿轮,false
gearStellarAlloy,1xgt.metaitem.02@31405,gregtech:gt.metaitem.02,恒星合金齿轮,false
gearStellite,1xitem.itemGearStellite@0,miscutils:itemGearStellite,铬钴锰钛合金齿轮,false
gearSterlingSilver,1xgt.metaitem.02@31350,gregtech:gt.metaitem.02,标准纯银齿轮,false
gearStone,1xitem.stoneGearItem@0,BuildCraft|Core:stoneGearItem,石齿轮,false
gearStone,1xgt.metaitem.02@31299,gregtech:gt.metaitem.02,石齿轮,false
gearStrontium,1xitem.itemGearStrontium@0,miscutils:itemGearStrontium,锶齿轮,false
gearStyreneButadieneRubber,1xgt.metaitem.02@31635,gregtech:gt.metaitem.02,丁苯橡胶齿轮,false
gearSunnarium,1xgt.metaitem.02@31318,gregtech:gt.metaitem.02,阳光化合物齿轮,false
gearTPVAlloy,1xgt.metaitem.02@31576,gregtech:gt.metaitem.02,钛铂钒合金齿轮,false
gearTalonite,1xitem.itemGearTalonite@0,miscutils:itemGearTalonite,铬钴磷酸盐合金齿轮,false
gearTantalloy60,1xitem.itemGearTantalloy60@0,miscutils:itemGearTantalloy60,钽钨合金-60齿轮,false
gearTantalloy61,1xitem.itemGearTantalloy61@0,miscutils:itemGearTantalloy61,钽钨合金-61齿轮,false
gearTantalumCarbide,1xitem.itemGearTantalumCarbide@0,miscutils:itemGearTantalumCarbide,碳化钽齿轮,false
gearTellurium,1xitem.itemGearTellurium@0,miscutils:itemGearTellurium,碲齿轮,false
gearTengamAttuned,1xgt.metaitem.02@31112,gregtech:gt.metaitem.02,谐镃齿轮,false
gearTengamPurified,1xgt.metaitem.02@31111,gregtech:gt.metaitem.02,纯镃齿轮,false
gearTerrasteel,1xgt.metaitem.02@31202,gregtech:gt.metaitem.02,泰拉钢齿轮,false
gearThallium,1xitem.itemGearThallium@0,miscutils:itemGearThallium,铊齿轮,false
gearThaumium,1xgt.metaitem.02@31330,gregtech:gt.metaitem.02,神秘锭齿轮,false
gearTin,1xitem.for.gearTin@0,Forestry:gearTin,锡齿轮,false
gearTin,1xgt.metaitem.02@31057,gregtech:gt.metaitem.02,锡齿轮,false
gearTinAlloy,1xgt.metaitem.02@31363,gregtech:gt.metaitem.02,锡铁合金齿轮,false
gearTitanium,1xgt.metaitem.02@31028,gregtech:gt.metaitem.02,钛齿轮,false
gearTitansteel,1xitem.itemGearTitansteel@0,miscutils:itemGearTitansteel,泰坦精钢齿轮,false
gearTranscendentMetal,1xgt.metaitem.02@31581,gregtech:gt.metaitem.02,超时空金属齿轮,false
gearTrinium,1xgt.metaitem.02@31868,gregtech:gt.metaitem.02,三元金属齿轮,false
gearTriniumNaquadahCarbonite,1xitem.itemGearTriniumNaquadahCarbonite@0,miscutils:itemGearTriniumNaquadahCarbonite,掺碳三元硅岩合金齿轮,false
gearTriniumTitaniumAlloy,1xitem.itemGearTriniumTitaniumAlloy@0,miscutils:itemGearTriniumTitaniumAlloy,三元钛合金齿轮,false
gearTumbaga,1xitem.itemGearTumbaga@0,miscutils:itemGearTumbaga,铜金合金齿轮,false
gearTungsten,1xgt.metaitem.02@31081,gregtech:gt.metaitem.02,钨齿轮,false
gearTungstenCarbide,1xgt.metaitem.02@31370,gregtech:gt.metaitem.02,碳化钨齿轮,false
gearTungstenSteel,1xgt.metaitem.02@31316,gregtech:gt.metaitem.02,钨钢齿轮,false
gearTungstenTitaniumCarbide,1xitem.itemGearTungstenTitaniumCarbide@0,miscutils:itemGearTungstenTitaniumCarbide,碳化钨钛合金齿轮,false
gearUltimet,1xgt.metaitem.02@31344,gregtech:gt.metaitem.02,哈氏合金齿轮,false
gearUniversium,1xgt.metaitem.02@31139,gregtech:gt.metaitem.02,宇宙素齿轮,false
gearVanadiumGallium,1xgt.metaitem.02@31357,gregtech:gt.metaitem.02,钒镓合金齿轮,false
gearVanadiumSteel,1xgt.metaitem.02@31371,gregtech:gt.metaitem.02,钒钢齿轮,false
gearVibrantAlloy,1xgt.metaitem.02@31367,gregtech:gt.metaitem.02,脉冲合金齿轮,false
gearVinteum,1xgt.metaitem.02@31529,gregtech:gt.metaitem.02,温特姆齿轮,false
gearVividAlloy,1xgt.metaitem.02@31408,gregtech:gt.metaitem.02,生动合金齿轮,false
gearVoid,1xgt.metaitem.02@31970,gregtech:gt.metaitem.02,虚空锭齿轮,false
gearVulcanite,1xgt.metaitem.02@31489,gregtech:gt.metaitem.02,胶木齿轮,false
gearWatertightSteel,1xitem.itemGearWatertightSteel@0,miscutils:itemGearWatertightSteel,防水钢齿轮,false
